customer_id,age,gender,income,credit_score,employment_status,education,loan_amount,loan_term_months,account_type,city,account_created,has_default,churn,constant_col,sparse_feature
CUST00334,49,male,208473.92510829036,599,Employed,Bachelor's,14568.51579275105,24,Type_8,Los Angeles,2023-07-30,no,0,A,
CUST00848,30,Female,135940.75227299804,609,Employed,Bachelor's,1202.410719283083,36,Unknown,Phoenix,2020-01-29,no,0,A,
CUST00294,42,Female,49036.33217584731,625,Self-Employed,Some College,2839.1245649209704,24,Type_10,,2021-08-20,no,0,A,
CUST00286,36,Female,51699.04325280647,580,Retired,Bachelor's,15079.987762494906,48,Type_3,Nashville,2021-05-20,YES,0,A,
CUST00938,40,Female,159142.02385782864,588,Self-Employed,High School,43305.06222428585,36,Type_8,San Jose,2023-06-01,no,0,A,0.2991834608137983
CUST00447,26,Male,83747.23238395846,583,employed,High School,15180.890514627179,48,Type_0,Seattle,2023-02-03,yes,0,A,-0.2507876072106319
CUST00692,25,Female,,572,Employed,Bachelor's,6728.35495275592,24,Type_6,New York,2023-07-13,no,0,A,
CUST00652,34,Male,37719.83859305831,540,Employed,Bachelor's,25955.566228926018,60,Type_9,Oklahoma City,2020-02-18,no,0,A,-0.32206139647833193
CUST00968,,Female,46893.36441026638,565,Employed,Master's,3890.0405845691407,48,Type_4,Chicago,2020-06-18,no,1,A,0.4710804040968864
CUST00277,30,FEMALE,46076.89674878195,,Retired,Some College,166.62927110688756,60,Type_9,Seattle,2021-01-31,yes,0,A,
CUST00758,27,M,,536,Employed,Some College,5469.808822757607,12,Type_7,Chicago,2020-03-11,no,1,A,
CUST00137,34,Female,56587.76747404027,,Employed,Master's,7857.14952378412,48,Type_8,Houston,2020-12-17,no,0,A,-0.017517362895748446
CUST00501,60,Male,42153.65477180124,641,Employed,Some College,199.79388646918744,60,Type_6,New York,2022-07-25,no,1,A,
CUST00404,32,,18790.85113980218,639,Employed,Bachelor's,4744.317375093062,36,Type_3,,2020-10-13,no,0,A,
CUST00523,44,Female,83499.27728435477,672,Employed,Master's,24200.440066541385,60,Type_10,San Diego,2020-12-23,no,0,A,
CUST00780,40,Male,26970.8184707956,667,Unemployed,Some College,2075.965821531863,36,Type_4,Jacksonville,2020-10-30,yes,0,A,
CUST00977,18,Female,33558.765079145254,554,Employed,High School,16774.301497250897,36,Unknown,Charlotte,2022-11-15,no,0,A,-0.593729193685742
CUST00580,42,Female,35543.73262314516,,Employed,,52877.201514161294,36,Type_10,Los Angeles,2023-04-09,no,0,A,
CUST00237,40,Male,22352.81986475442,544,Self-Employed,Master's,4366.540166249946,24,Type_5,Dallas,2021-12-25,no,0,A,
CUST00988,35,Male,36508.76879640522,527,Employed,Bachelor's,18174.965613235,36,Type_4,Columbus,2021-07-28,yes,0,A,
CUST00215,47,male,44949.224963989785,537,Employed,Some College,4665.889000200294,24,Type_9,Austin,2022-03-31,yes,1,A,
CUST00894,54,Male,73679.9259025465,567,Employed,Some College,4694.53604883599,60,Type_10,San Jose,2020-07-24,,0,A,
CUST00244,23,male,79560.54300000484,556,Employed,Bachelor's,15798.51802306022,12,Type_0,Chicago,2023-06-20,,0,A,-0.0060618257735948035
CUST00552,52,FEMALE,49228.986976388886,,Employed,High School,8543.212315347431,36,Type_7,Seattle,2022-11-03,no,0,B,-0.44928534793580827
CUST00837,26,Female,114264.98811131228,611,Student,Some College,9130.006738381151,36,Type_11,,2023-05-29,no,0,A,
CUST00863,59,male,84235.0432506138,553,Employed,PhD,4974.062094327733,24,Type_9,Columbus,2022-07-24,no,0,A,
CUST00667,56,Female,31905.829229099196,656,Employed,Master's,12785.119601512893,48,Type_8,New York,2020-04-30,yes,0,A,-0.6031200882261201
CUST00621,43,Female,80647.20691096176,650,Self-Employed,Bachelor's,5336.133039400936,36,Type_1,Columbus,2021-08-17,no,0,A,0.16395148089481063
CUST00078,39,Male,107216.36190971339,575,Unemployed,Master's,46795.92356111576,48,Type_8,Dallas,2020-08-16,NO,0,A,
CUST00029,34,Male,28718.15168590445,731,Employed,High School,18669.47364426319,60,Type_9,San Diego,2021-06-25,yes,0,A,
CUST00450,37,Male,49442.41018806122,549,Self-Employed,Bachelor's,21350.99894540494,24,Type_2,Oklahoma City,2020-06-30,no,0,A,
CUST00289,30,Male,40552.64503463329,,Employed,Bachelor's,10992.142015588384,,Type_7,Dallas,2021-02-07,no,0,A,
CUST00049,18,Female,60894.74220780191,,Self-Employed,Master's,9585.506397659241,48,Type_10,Austin,not-a-date,no,0,A,-0.5277718759454261
CUST00670,,Male,34612.42688805047,584,Employed,High School,17542.3098188976,36,Type_0,San Diego,not-a-date,no,0,A,
CUST00798,38,Male,94644.35748057858,608,Student,PhD,18037.55623133164,60,Unknown,Indianapolis,2023-05-15,yes,0,A,
CUST00319,36,Female,131347.7640269516,608,Student,Some College,23133.745287631653,12,Type_5,,2023-01-16,yes,0,A,
CUST00165,42,Female,,672,Self-Employed,Some College,35482.46599190484,,Type_2,Las Vegas,2021-03-19,no,0,A,
CUST00930,31,Male,71346.5886378202,619,Self-Employed,Master's,560.6067807780414,48,Type_11,Columbus,2020-01-15,yes,0,A,
CUST00178,34,Male,68416.04687984652,602,Unemployed,Some College,33211.14144928214,12,Type_5,Phoenix,2022-03-20,no,0,A,-0.8326072197388483
CUST00693,45,male,74291.45176508065,,Retired,Master's,7585.876364017202,36,Type_5,El Paso,2022-10-07,no,1,A,
CUST00065,54,Male,142227.97906849184,584,Employed,Bachelor's,21153.760421897758,,Type_10,Indianapolis,2020-03-30,no,0,A,
CUST00141,53,male,41290.902113436015,584,Self-Employed,Master's,20448.69023146689,12,Type_3,Fort Worth,2020-09-24,no,0,A,
CUST00985,24,Female,31321.27919665767,670,Employed,High School,11242.66130682524,36,Type_8,San Antonio,2021-04-28,no,0,A,
CUST00351,55,M,124170.64785695478,642,Employed,Some College,3546.0754628636105,24,Type_0,Austin,2020-10-16,no,1,A,
CUST00861,19,Male,21092.22542917775,543,Employed,Bachelor's,3316.3686607481545,36,Type_1,New York,2023-09-01,yes,0,A,
CUST00440,42,Female,114893.60471430256,503,Retired,Some College,25811.595529906735,36,Type_1,Fort Worth,2023-09-06,yes,0,A,
CUST00346,20,Female,73402.7545318318,563,Unemployed,Bachelor's,3832.2390043071414,12,Type_8,Houston,2022-05-16,no,0,A,0.21498453633275158
CUST00254,19,,,553,Retired,High School,23777.58042369696,60,Type_5,Houston,2022-08-20,no,1,A,-0.8229486258623573
CUST00694,45,male,34080.59731181056,715,Employed,Some College,2869.391627167916,,Type_1,Philadelphia,2020-08-09,yes,0,A,
CUST00344,32,Female,63773.0166459318,600,Employed,High School,6461.904457109639,36,Type_10,Dallas,2023-07-20,,0,A,0.9626135747116324
CUST00221,18,FEMALE,30023.834284317272,,Employed,High School,4500.885017034023,36,Type_5,Los Angeles,2020-11-15,no,0,A,
CUST00235,45,Female,57897.30766707898,580,Employed,Some College,8949.648953201899,36,Type_0,Nashville,2023-02-21,no,0,A,
CUST00547,35,Female,39568.25678745269,601,Employed,Some College,4393.049517577803,36,Type_6,Chicago,2023-12-08,no,0,A,-0.3859331265155641
CUST00499,21,Male,64681.89012339968,519,Employed,Bachelor's,22186.16990855334,60,Unknown,Denver,2022-02-19,no,1,A,
CUST00595,31,Female,27603.820086616135,648,Self-Employed,Bachelor's,17236.59675390607,12,Type_0,Philadelphia,not-a-date,no,0,A,
CUST00940,22,FEMALE,89938.17971559377,513,Employed,PhD,1159.658047863473,48,Type_0,Columbus,2022-09-20,yes,0,A,
CUST00249,42,Female,256734.0551790897,619,Student,Master's,12045.51475017358,,Type_0,Nashville,2022-04-07,no,0,A,
CUST00660,31,Female,58485.51977741226,,Self-Employed,Master's,8114.417143865199,36,Type_0,Boston,not-a-date,no,0,A,
CUST00381,30,Female,23050.743056995965,,Employed,Some College,25678.76552894615,24,Type_4,,2023-11-18,no,1,A,
CUST00071,56,female,42191.41702229352,602,Employed,,17600.102926920626,36,Unknown,Indianapolis,2023-03-31,yes,1,A,
CUST00094,,Male,87457.73961602617,514,Retired,High School,14512.429852787358,12,Type_7,Oklahoma City,2021-09-13,no,0,A,
CUST00033,25,Female,27110.93100636732,699,Student,Master's,8948.36241045615,60,Type_3,Phoenix,2021-02-12,no,1,A,
CUST00259,47,Male,96049.44600421372,604,Self-Employed,PhD,946.8409403137499,12,Type_6,San Diego,2023-07-22,no,0,A,1.3427476033167658
CUST00204,21,Female,79240.7301464074,550,Student,High School,518.4263572376007,36,Type_10,San Antonio,2023-11-15,no,0,A,
CUST00359,28,female,119840.63088857949,643,Employed,Bachelor's,5904.640685101759,36,Type_7,San Jose,2021-10-31,no,0,A,0.629476497114477
CUST00601,,Male,28154.433407450808,550,Self-Employed,Bachelor's,4452.123461974728,60,Type_0,Indianapolis,2022-04-23,yes,0,A,
CUST00398,36,Female,13002.317024322247,640,Retired,Master's,40285.31934406621,36,Unknown,,2021-06-08,YES,0,A,
CUST00077,34,Female,17169.345185869537,649,Student,Some College,2123.1596545546595,36,Type_10,Denver,2020-06-22,no,0,A,
CUST00084,28,Male,25249.893046401077,566,Unemployed,Some College,5349.565058526593,,Type_11,Oklahoma City,not-a-date,,0,A,-2.757853629547368
CUST00319,36,Female,131347.7640269516,608,Student,Some College,23133.745287631653,12,Type_5,,2023-01-16,yes,0,A,-1.9841280667576089
CUST00082,55,Female,25474.166567927856,541,Employed,Bachelor's,23565.460275191555,12,Type_9,Seattle,2022-02-26,no,1,A,0.5273300794806717
CUST00947,29,,28914.873274693684,,Retired,PhD,33528.09698751585,24,Type_4,Las Vegas,2023-09-24,no,0,A,
CUST00707,,Male,,566,Employed,Master's,12888.585769089193,24,Type_2,Jacksonville,2020-08-18,no,0,A,-0.6375798578775357
CUST00538,,M,,701,Self-Employed,High School,5786.158329282909,36,Type_4,Seattle,2020-01-13,yes,0,A,
CUST00543,55,Male,81589.94142028091,563,Employed,Bachelor's,20943.474493131485,12,Type_11,Denver,2022-06-08,NO,0,A,-2.531430045778005
CUST00825,,Female,24770.001864232505,580,Employed,Bachelor's,7240.017412942049,48,Type_8,Denver,2023-04-11,no,1,A,
CUST00428,50,Female,36974.16525314469,544,Unemployed,Master's,6381.211556778942,12,Unknown,San Diego,not-a-date,no,0,A,
CUST00309,35,Female,46842.27696493518,,Employed,Bachelor's,7927.631809941317,48,Type_5,El Paso,2022-03-18,no,0,A,
CUST00005,35,female,52523.483193146465,545,Employed,Master's,10614.897830486938,12,Type_11,San Diego,2020-08-01,,0,A,
CUST00788,,Female,236209.8431013936,640,Employed,Some College,1377.3537755255743,48,Type_6,Los Angeles,2023-11-12,YES,0,A,
CUST00104,36,Male,68034.52315641599,543,Self-Employed,Some College,8028.002639428149,48,Type_1,Columbus,2023-08-04,no,0,A,
CUST00097,41,Female,34355.63890735618,571,Self-Employed,Bachelor's,1275.0369354916131,36,Type_11,Los Angeles,2023-04-08,yes,0,A,-1.8740555027312202
CUST00296,48,Male,,526,Employed,Master's,7744.117158190303,48,Type_9,San Antonio,2023-01-26,yes,0,A,
CUST00408,39,Female,54930.481970544875,,Employed,Bachelor's,15178.43105324582,60,Type_2,San Francisco,2022-04-20,no,0,A,1.2008008194284512
CUST00445,46,male,,642,Retired,,3498.8467502250487,12,Unknown,Nashville,2022-03-30,no,0,A,
CUST00903,53,Female,70790.58399441934,557,Employed,Some College,284.4448874561856,12,Type_11,,2020-05-02,yes,0,A,
CUST00281,45,Female,45226.22979412851,666,Employed,Bachelor's,707.0841934136661,12,Type_9,New York,2023-05-13,no,0,A,
CUST00266,57,male,33028.63219557731,637,Student,Bachelor's,22008.445009686024,12,Type_2,Charlotte,2020-03-03,no,0,A,
CUST00739,50,Male,65487.38006689523,554,Student,Some College,6131.431112362527,48,Unknown,Jacksonville,2023-05-17,no,0,A,
CUST00886,45,Male,57312.003045542355,535,Student,Some College,13536.164438951155,36,Type_7,Houston,2023-03-11,no,0,A,
CUST00534,30,,63812.26794403955,562,Self-Employed,Some College,285.7891246974832,36,Type_6,Chicago,2023-07-12,no,0,A,
CUST00432,34,M,172790.13999326061,618,Student,Master's,13000.297903898907,36,Unknown,El Paso,2021-10-22,no,0,A,
CUST00911,40,FEMALE,22307.28272973011,666,Retired,Bachelor's,7847.390884916546,36,Type_4,Chicago,2022-04-21,no,0,A,
CUST00656,38,Female,22575.993426863886,552,Employed,Some College,66333.97255278172,36,Type_9,Las Vegas,not-a-date,YES,0,A,
CUST00118,51,Female,,658,Employed,Master's,9830.284725023137,60,Type_3,Las Vegas,2023-01-08,no,0,A,-0.6048743990091834
CUST00405,45,Female,64686.22807560472,665,Unemployed,Bachelor's,5279.817225544336,36,Type_6,Charlotte,2023-06-12,,0,A,
CUST00250,22,M,62034.72452986964,596,Employed,,6632.941688081539,12,Type_1,El Paso,2021-03-25,no,0,A,
CUST00377,40,M,97157.5749163398,609,Employed,Bachelor's,22962.056169928976,36,Type_3,Jacksonville,2023-03-27,no,0,A,
CUST00615,,FEMALE,54507.44208152972,666,Unemployed,Master's,32693.135293615007,36,Type_8,Houston,2022-07-18,no,0,A,
CUST00009,44,FEMALE,31220.13133929734,,Unemployed,High School,52223.39828121364,24,Type_3,Seattle,2023-11-20,no,0,A,
CUST00357,34,Female,567477.8585122692,598,Student,Bachelor's,4796.894896146432,36,Type_9,Columbus,not-a-date,no,0,A,
CUST00196,27,Male,33656.77544235402,566,Self-Employed,Bachelor's,3225.321554035893,24,Type_8,Oklahoma City,2021-05-24,no,0,A,
CUST00631,56,Female,60135.37380606956,568,Employed,Some College,4876.536621363542,36,Type_7,San Francisco,2023-08-07,no,1,A,0.5011620700684521
CUST00081,42,Female,96377.02112357265,634,Employed,Bachelor's,11589.167915379392,36,Type_0,Phoenix,2022-01-26,no,0,A,-2.1767797009718484
CUST00526,18,Female,56277.070380697485,537,Student,Some College,8641.953610129958,12,Type_7,Jacksonville,2020-11-25,no,0,A,0.394111930370858
CUST00830,21,Female,31555.2646438878,550,Unemployed,Bachelor's,7201.190550154474,12,Type_10,San Jose,not-a-date,no,0,A,
CUST00905,38,Male,42342.717091832914,564,Employed,High School,3223.5884776226626,48,Type_10,Columbus,2021-01-11,no,0,A,
CUST00239,48,Male,54737.79644501131,527,Unemployed,Bachelor's,1716.872545213474,36,Type_11,Indianapolis,2023-04-21,no,0,A,
CUST00323,63,male,70397.45976766097,,Employed,Bachelor's,1320.8692230627807,24,Type_9,Charlotte,2021-03-17,no,0,A,-2.5661193859324136
CUST00211,51,Female,28879.151409958245,574,Employed,,236.9472597215817,12,Type_11,Indianapolis,2023-06-12,no,0,A,
CUST00846,41,male,,621,Employed,Some College,17851.162631071504,60,Type_1,Philadelphia,2023-06-02,yes,0,A,1.7894387110773733
CUST00548,42,female,83636.04764916215,613,Self-Employed,Master's,2245.9417197819184,48,Type_10,Philadelphia,2020-02-12,no,0,A,0.01290129556830568
CUST00497,35,Female,27208.93473680639,,Student,High School,2100.121936916643,36,Type_2,Indianapolis,2021-07-14,yes,0,A,-0.3072898386747181
CUST00227,25,Male,27890.966648260986,552,Employed,High School,22225.181695260864,48,Type_3,Columbus,2020-02-17,no,0,A,
CUST00891,44,male,19170.3163295227,575,Self-Employed,Master's,11547.22513516839,36,Type_1,Seattle,2021-12-22,no,0,A,
CUST00814,50,Male,15899.904412135527,549,Employed,Master's,341.23710349859925,24,Type_2,San Antonio,2023-02-04,yes,0,A,
CUST00828,32,,70212.14872047133,611,Employed,,5056.9980055112865,60,Type_4,Oklahoma City,2021-04-13,no,0,A,
CUST00177,55,Female,72195.2368840752,,Employed,Bachelor's,10942.354310181681,36,Type_11,Portland,2023-03-22,no,0,A,
CUST00974,,Male,71518.95157352531,679,Self-Employed,High School,8956.28467673089,24,Type_1,San Francisco,2021-01-22,yes,0,A,
CUST00433,46,Female,42267.95781619702,677,Employed,PhD,16.314165591829212,12,Type_7,Dallas,2020-02-17,yes,0,A,
CUST00943,36,Male,36637.093830138314,,Self-Employed,Some College,15300.814523961435,36,Type_11,New York,2021-01-21,,0,A,2.3403002158569794
CUST00516,44,Male,38933.76845938713,634,Employed,,2572.7068582496327,36,Type_11,Los Angeles,2022-06-16,no,0,A,
CUST00350,41,Male,,515,Employed,High School,14612.196044457376,12,Type_11,Boston,2023-12-18,no,0,A,1.6761895075020152
CUST00518,39,Male,162332.25876713073,660,Self-Employed,Some College,20380.29988765253,24,Type_0,Las Vegas,2022-02-02,,0,A,
CUST00007,47,Female,73335.79071612429,619,Unemployed,Bachelor's,3054.700489644446,24,Type_5,San Antonio,2021-04-20,,0,A,
CUST00155,29,Female,38754.83726155924,640,Self-Employed,Bachelor's,33637.674270167714,36,Type_5,San Antonio,2023-02-12,no,0,A,
CUST00944,,male,102592.97174818988,541,Employed,Some College,8899.771098127265,24,Type_2,San Jose,2020-10-12,no,0,A,
CUST00883,50,Female,71351.85064911516,551,Student,High School,16231.546505966622,24,Type_8,Philadelphia,2022-08-01,no,0,A,
CUST00329,,Female,36028.72659169157,,Retired,Bachelor's,25093.339804281077,48,Type_4,Los Angeles,2021-11-19,yes,0,A,
CUST00542,44,female,74408.29113058752,600,Self-Employed,Master's,3204.8261242349768,24,Type_1,Nashville,2020-02-22,,0,A,
CUST00439,37,FEMALE,108313.21193020411,530,Employed,Some College,519.562777531179,,Type_1,Nashville,2022-12-14,no,0,A,
CUST00809,27,Male,12731.9059262383,562,employed,Bachelor's,13147.189513209414,24,Type_7,Columbus,2021-02-25,yes,0,A,
CUST00900,42,Female,64962.181331682565,571,Employed,Some College,20991.273875085328,36,Type_9,Seattle,2020-04-04,no,0,A,1.9396914427283842
CUST00370,38,Male,39139.29278007652,528,Employed,High School,26970.695585881153,24,Type_10,San Antonio,2022-02-24,no,0,A,
CUST00604,42,Female,16192.238195300655,707,Employed,Some College,1244.468666794219,36,Type_6,Indianapolis,2023-10-25,no,0,A,-0.0897255763277786
CUST00973,30,Female,71226.96405460621,540,Employed,Bachelor's,13278.219525148783,36,Type_10,Nashville,2023-03-01,no,0,A,
CUST00593,42,,57306.440953426296,,Employed,Some College,16879.99472768743,36,Type_2,Indianapolis,2023-12-20,yes,0,A,-0.5070282627910236
CUST00876,31,Male,70146.20115917621,686,Unemployed,High School,1874.4704243302936,12,Type_7,Charlotte,2020-05-21,no,1,A,
CUST00554,42,Male,74555.34780708191,558,Employed,Bachelor's,4775.770208174886,60,Unknown,Columbus,2022-10-17,YES,0,A,
CUST00753,50,Male,,541,Self-Employed,Some College,562.0672346407864,36,Unknown,El Paso,2023-08-23,no,0,A,
CUST00873,29,Male,68319.51517078193,615,Retired,Master's,32457.918935706857,48,Unknown,San Antonio,2020-09-21,no,0,A,
CUST00532,,male,35067.11050879258,593,Retired,Master's,7764.7460646805475,36,Type_7,Seattle,2020-03-25,no,0,A,
CUST00866,,Female,66601.02542065985,631,Employed,Some College,21163.208719190396,36,Type_11,Portland,2023-04-20,no,0,A,
CUST00228,29,Female,80634.74420557817,615,EMPLOYED,Bachelor's,2765.7906651943754,24,Type_1,Los Angeles,2023-07-16,no,0,A,
CUST00390,27,female,18683.636825939982,519,Unemployed,Master's,2987.6742898106622,24,Type_7,Los Angeles,2020-07-11,no,0,A,
CUST00759,46,Female,63562.30565321813,659,employed,High School,10263.543716055949,24,Type_9,Dallas,2022-12-25,no,0,A,
CUST00212,49,Female,44451.759396564536,543,Unemployed,Bachelor's,8119.227616392937,,Type_0,Denver,2022-02-04,no,0,A,
CUST00079,18,FEMALE,18078.972601234473,734,Employed,Master's,24168.642128438813,48,Type_8,San Antonio,2021-12-14,no,0,A,2.097127212373027
CUST00148,44,FEMALE,239571.21690062754,683,Employed,Some College,19185.208472435814,36,Type_9,Phoenix,2021-09-17,yes,0,A,
CUST00302,46,Male,37348.60926223518,633,Student,Bachelor's,15587.579206532168,24,Unknown,Indianapolis,2022-10-15,yes,0,A,-0.8331331336803468
CUST00448,,Female,23701.57646523588,657,Employed,Bachelor's,31998.262465330736,36,Type_5,,2021-06-19,no,0,A,0.8166035703577127
CUST00361,56,Male,29819.021825011067,697,Employed,Bachelor's,15069.265772426885,36,Type_2,Jacksonville,2023-06-08,no,0,A,-1.1783461248068456
CUST00531,18,,33848.43649551839,523,Employed,Some College,50004.94624926209,24,Type_5,Houston,not-a-date,no,1,A,
CUST00529,27,Female,63130.03756280326,586,Employed,Bachelor's,19335.248702475837,60,Type_3,Fort Worth,2021-03-19,yes,0,A,
CUST00043,,Male,49578.36230929987,545,Retired,,8496.326632851966,36,Type_0,Jacksonville,2020-07-24,no,0,A,
CUST00673,33,Male,65068.85933696705,507,Retired,Master's,2203.566961881922,36,Type_4,Houston,2020-02-29,no,0,A,
CUST00133,43,FEMALE,36928.74977577476,581,Retired,Master's,497.5238480988644,48,Type_4,San Antonio,2023-07-18,no,0,A,
CUST00575,18,Male,,,Retired,Some College,2032.514323281543,36,Type_5,Seattle,2021-09-10,yes,0,A,1.2100659331755932
CUST00311,51,M,25767.921901558795,534,Self-Employed,High School,20346.403721284274,24,Type_4,Indianapolis,2023-07-02,NO,1,A,
CUST00634,25,Female,91893.96380455754,534,Employed,Some College,15666.79890947797,36,Type_1,Boston,2020-11-29,,1,A,-1.8494080058784057
CUST00567,25,Female,21599.52436475719,538,Self-Employed,Some College,8597.163473294431,60,Type_0,Las Vegas,2020-09-04,yes,0,A,-0.3166834879634098
CUST00820,31,Female,34103.42851833168,620,Employed,Bachelor's,25927.63746286925,,Unknown,New York,2022-10-11,yes,0,A,
CUST00000,43,Male,40719.99603166025,672,Self-Employed,Master's,2170.539590954287,36,Type_6,Seattle,2023-01-07,no,0,A,
CUST00477,41,,25780.348437549084,642,Unemployed,High School,5539.717958984794,36,Type_6,Charlotte,2020-09-16,,0,A,
CUST00316,46,Female,29091.524348546707,574,Employed,Master's,4435.410314310661,12,Type_3,Indianapolis,2020-02-02,yes,0,A,-0.8527678625699305
CUST00737,49,,40614.57162819845,603,Unemployed,High School,10110.478931655285,48,Unknown,Charlotte,2022-10-02,no,1,A,
CUST00572,41,Male,16886.315856117006,548,Employed,Bachelor's,69997.67568151937,48,Type_4,Indianapolis,2020-06-20,no,0,A,
CUST00380,27,Male,30136.293643658926,617,Student,Bachelor's,14551.904758270457,36,Type_9,,2023-04-23,no,0,A,
CUST00832,25,FEMALE,64496.62931712737,580,Employed,Master's,45283.85635820028,12,Type_5,Boston,2023-09-19,no,1,A,0.8855273723059548
CUST00972,48,Male,24875.304397503398,675,Employed,Master's,19794.618129624414,36,Type_10,Philadelphia,2020-03-27,no,0,A,0.46326956914752015
CUST00961,,Female,24572.70492045411,566,Employed,Bachelor's,55510.6684732818,36,Type_4,New York,2020-09-09,no,0,A,
CUST00172,37,FEMALE,92377.0717348273,547,Unemployed,Bachelor's,2884.596852572376,48,Type_8,New York,not-a-date,no,0,A,
CUST00125,,Female,186984.3285380531,519,Employed,Bachelor's,26209.691516641615,24,Type_4,Indianapolis,2020-12-14,no,0,A,
CUST00666,34,M,47084.21218160563,567,Employed,Master's,4308.840208024683,36,Type_0,Dallas,not-a-date,no,0,A,
CUST00986,56,Female,44087.67315779766,699,Employed,High School,2622.161909012431,60,Unknown,El Paso,2021-04-11,no,0,A,
CUST00834,37,Male,74809.7814824326,,Student,Bachelor's,8413.93037335968,48,Type_8,New York,2020-09-15,no,0,A,
CUST00939,31,Female,49129.62061695257,627,Student,High School,10924.987856086826,36,Type_1,Boston,2021-02-08,NO,0,A,
CUST00090,39,male,34985.85738345851,556,Employed,High School,8526.980832981933,60,Type_0,Jacksonville,2023-03-23,yes,0,A,0.7954327068074329
CUST00978,18,,57062.31200707401,593,Employed,Bachelor's,88196.20658743328,36,Type_11,San Diego,2020-01-08,,0,A,
CUST00181,,male,44767.4248397721,555,Employed,High School,11862.142976746123,48,Type_4,New York,2022-12-07,NO,0,A,0.26978392939993606
CUST00363,42,Female,18289.57882131363,635,Self-Employed,Master's,7233.30097242053,36,Type_5,,2023-05-05,yes,0,A,
CUST00274,26,Female,81677.90284899843,522,Employed,,11538.405650095183,60,Type_1,Portland,2023-12-15,no,0,A,
CUST00964,36,male,140545.3398123665,592,Employed,Bachelor's,1492.0911519736078,36,Type_2,,2020-07-26,no,0,A,
CUST00069,30,Male,32781.77089739149,,Employed,Some College,4453.825520801131,36,Type_7,Columbus,2022-04-04,no,0,A,-1.3348268175884932
CUST00291,32,Female,100944.95651865374,558,Retired,Some College,29569.752267835865,60,Type_9,San Jose,2023-02-11,no,1,A,
CUST00131,38,,33775.5160258539,723,Employed,Bachelor's,11875.175796365753,12,Type_11,Fort Worth,2020-02-02,no,0,A,1.6361051105963191
CUST00300,28,Male,36138.56589442617,637,Employed,,47043.536091680224,24,Type_2,Portland,2022-03-08,YES,0,A,0.8228592227833518
CUST00605,60,Male,28065.419757543248,616,EMPLOYED,Some College,13541.305927206271,36,Type_2,El Paso,2020-10-03,yes,0,A,-0.9231191842365297
CUST00326,51,Female,50239.23153962772,617,Unemployed,Master's,2614.638633710068,,Type_0,Charlotte,2020-01-18,no,0,A,
CUST00144,41,,23441.664290586687,510,Retired,Bachelor's,7142.730833243196,48,Type_8,Las Vegas,2021-09-10,no,0,A,-0.8343763117547379
CUST00898,52,Male,59936.132590964764,603,Self-Employed,Bachelor's,21920.052937991324,12,Type_1,,2021-06-28,yes,0,A,-0.06251376817721002
CUST00174,41,Female,47432.53191695767,546,Employed,Master's,27090.2420616623,12,Type_11,Columbus,2022-02-12,no,0,A,1.041107816524563
CUST00668,18,Female,73808.65199544058,578,Unemployed,Bachelor's,43032.34073302606,36,Unknown,Nashville,2020-01-16,no,0,A,
CUST00135,56,Female,76783.58456685819,659,Employed,Some College,39002.870202780105,24,Type_7,Denver,2020-08-10,no,1,A,2.484144080745336
CUST00451,49,Male,27657.061091485044,699,Retired,Master's,21599.263239408898,48,Type_6,Indianapolis,2020-07-19,yes,0,A,
CUST00164,49,Female,16918.796792475925,592,Employed,Bachelor's,17562.361764586054,36,Type_3,New York,2022-07-30,no,0,A,
CUST00028,30,,41726.0791362164,541,Self-Employed,High School,58022.52806423083,60,Type_11,New York,not-a-date,no,0,A,
CUST00587,27,male,66241.97746848165,546,Employed,High School,33104.175214718874,48,Type_0,Charlotte,2023-08-18,no,1,A,
CUST00193,23,Female,,565,Student,High School,9418.904970335454,60,Type_5,Oklahoma City,2022-08-14,,0,A,
CUST00429,18,Male,57499.23588790996,592,Retired,PhD,13583.253118762177,48,Type_7,Los Angeles,2020-07-19,no,0,A,
CUST00665,39,Female,29759.588901613082,522,Employed,High School,16886.663255590003,36,Type_11,Boston,2023-07-19,no,0,A,1.008991476931648
CUST00986,56,Female,44087.67315779766,699,Employed,High School,2622.161909012431,60,Unknown,El Paso,2021-04-11,no,0,A,
CUST00169,28,Male,111821.91675903763,,Employed,High School,24244.84212612665,12,Type_3,Phoenix,2023-09-15,no,0,A,
CUST00525,18,Male,143936.39988763933,553,Self-Employed,Master's,1839.7630523078356,48,Type_5,Phoenix,2022-05-19,no,0,A,
CUST00140,,Male,10741.043101078863,624,Employed,Master's,7532.634871574538,24,Type_5,Jacksonville,2021-10-30,no,0,A,
CUST00173,42,male,,648,Self-Employed,PhD,13609.42293484318,36,Type_6,Denver,2020-04-02,yes,0,A,-1.4631012512496988
CUST00006,56,Male,445300.85691132705,559,Employed,Bachelor's,6301.422256387194,24,Type_9,Portland,2022-05-15,no,1,A,
CUST00764,,Male,,557,Employed,Bachelor's,10702.366496814264,12,Type_7,Oklahoma City,2021-05-24,no,0,A,
CUST00519,47,,,730,Employed,Bachelor's,37311.115829233786,,Type_5,Portland,not-a-date,no,0,A,
CUST00678,49,Male,82577.59193570854,581,Employed,Bachelor's,9204.088723584246,36,Type_0,San Jose,2023-10-07,no,1,A,
